sucursal_nombre,producto_marca,product_name,producto_code,clasificacion,stock_actual,inventario_ideal,producto_costo_unitario,semana,ano
MEDELLIN,BALDWIN,BAE01058125,125 PA4151,C,0,0,16772.25,34,2025
MEDELLIN,BALDWIN,BAE06550125,125 PA4110,C,0,0,15434.25,34,2025
MEDELLIN,BALDWIN,BAE60880125,125 PA4091,C,0,0,17508.67,34,2025
MEDELLIN,BALDWIN,BAE06539125,125 PA4047,C,0,0,4590.88,34,2025
MEDELLIN,BALDWIN,BAE02277125,125 PA4041,C,0,0,10489.48,34,2025
MEDELLIN,BALDWIN,BAE04026125,125 PA3985,C,0,0,48029.0,34,2025
MEDELLIN,BALDWIN,BAE02506125,125 PA3951,C,0,0,66886.11,34,2025
MEDELLIN,BALDWIN,BAE09004125,125 PA3949,C,0,0,133482.0,34,2025
MEDELLIN,BALDWIN,BAE08004125,125 PA3948,C,0,0,204674.0,34,2025
MEDELLIN,BALDWIN,BAE02971125,125 PA3939,C,0,0,111902.9,34,2025
MEDELLIN,BALDWIN,DAC00101125,125 PA3928,C,0,0,112419.56,34,2025
MEDELLIN,BALDWIN,BAE04035125,125 PA3925,C,0,0,110839.97,34,2025
MEDELLIN,BALDWIN,BAE08074125,125 PA3918,C,0,0,416335.0,34,2025
MEDELLIN,BALDWIN,BAE09092125,125 PA3893,C,0,0,101806.27,34,2025
MEDELLIN,BALDWIN,BAE03444125,125 PA3854FN,C,0,0,55661.48,34,2025
MEDELLIN,BALDWIN,BAE01034125,125 PA3840,C,0,0,12740.79,34,2025
MEDELLIN,BALDWIN,BAC00091125,125 PA3839,C,0,0,9970.14,34,2025
MEDELLIN,BALDWIN,BAE06732125,125 PA3835,C,0,0,4412.21,34,2025
MEDELLIN,BALDWIN,BAE02949125,125 PA3833,C,0,0,19443.0,34,2025
MEDELLIN,BALDWIN,BAC00085125,125 PA3829,C,1,0,77868.57,34,2025
MEDELLIN,BALDWIN,BAE08081125,125 PA3807,C,0,0,99041.7,34,2025
MEDELLIN,BALDWIN,BAE06930125,125 PA3804,C,0,0,42476.0,34,2025
MEDELLIN,BALDWIN,BAC00088125,125 PA3803,C,0,1,95815.39,34,2025
MEDELLIN,BALDWIN,BAE09103125,125 PA3797,C,0,0,36281.0,34,2025
MEDELLIN,BALDWIN,BAE08103125,125 PA3796,C,0,0,311439.0,34,2025
MEDELLIN,BALDWIN,BAE09013125,125 PA3787,C,0,1,456442.4,34,2025
MEDELLIN,BALDWIN,BAE06929125,125 PA3781,C,1,0,76290.33,34,2025
MEDELLIN,BALDWIN,BAE06731125,125 PA3777,C,0,0,16749.7,34,2025
MEDELLIN,BALDWIN,BAE08095125,125 PA3757,C,0,0,13485.09,34,2025
MEDELLIN,BALDWIN,BAE02160125,125 PA3698,C,0,0,13041.21,34,2025
MEDELLIN,BALDWIN,BAC00110125,125 PA3680,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE02026125,125 PA3670,C,0,0,113619.0,34,2025
MEDELLIN,BALDWIN,BAE02987125,125 PA3650,C,0,1,128806.0,34,2025
MEDELLIN,BALDWIN,BAE02346125,125 PA3629,C,0,1,1.0,34,2025
MEDELLIN,BALDWIN,BAR08013125,125 PA3606,C,0,0,148216.0,34,2025
MEDELLIN,BALDWIN,BAE04369125,125 PA3578,C,0,0,24342.34,34,2025
MEDELLIN,BALDWIN,BAE09058125,125 PA3498,C,0,0,256353.0,34,2025
MEDELLIN,BALDWIN,BAE08053125,125 PA3496,C,0,0,570937.0,34,2025
MEDELLIN,BALDWIN,BAE02002125,125 PA3493,C,0,0,287056.0,34,2025
MEDELLIN,BALDWIN,BAE04672125,125 PA3492,C,0,1,25102.84,34,2025
MEDELLIN,BALDWIN,BAE02672125,125 PA3491,C,0,0,146573.28,34,2025
MEDELLIN,BALDWIN,BAE02789125,125 PA3476,C,0,0,15478.44,34,2025
MEDELLIN,BALDWIN,BAC00094125,125 PA3440,C,0,0,89809.33,34,2025
MEDELLIN,BALDWIN,BAE06419125,125 PA3414,C,0,0,10570.5,34,2025
MEDELLIN,BALDWIN,BAE02806125,125 PA2970,C,0,0,69261.0,34,2025
MEDELLIN,BALDWIN,BAX00049125,125 PA2876,C,0,0,326064.17,34,2025
MEDELLIN,BALDWIN,BAX00047125,125 PA2875,C,0,0,369560.48,34,2025
MEDELLIN,BALDWIN,BAE04562125,125 PA2853,C,0,0,18186.1,34,2025
MEDELLIN,BALDWIN,BAE02562125,125 PA2852,C,0,0,53530.59,34,2025
MEDELLIN,BALDWIN,DAE04518125,125 PA2848,C,0,1,166583.0,34,2025
MEDELLIN,BALDWIN,BAE04190125,125 PA2836,C,0,0,25691.76,34,2025
MEDELLIN,BALDWIN,BAS07803125,125 PA2825,C,0,0,26634.25,34,2025
MEDELLIN,BALDWIN,BAS07811125,125 PA2824,C,0,0,18949.35,34,2025
MEDELLIN,BALDWIN,BAB08090125,125 PA2820,C,0,0,91377.67,34,2025
MEDELLIN,BALDWIN,BAE04191125,125 PA2814,C,0,0,24256.95,34,2025
MEDELLIN,BALDWIN,BAE02512125,125 PA2812,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAS07814125,125 PA2807,C,0,0,10858.26,34,2025
MEDELLIN,BALDWIN,BAS07802125,125 PA2806,C,0,0,66900.22,34,2025
MEDELLIN,BALDWIN,BAS07801125,125 PA2805,C,0,0,28083.98,34,2025
MEDELLIN,BALDWIN,BAS07817125,125 PA2804,C,0,0,16262.89,34,2025
MEDELLIN,BALDWIN,BAE02433125,125 PA2798,C,0,1,24144.0,34,2025
MEDELLIN,BALDWIN,BAE02450125,125 PA2797,C,0,0,100295.0,34,2025
MEDELLIN,BALDWIN,BAE02369125,125 PA2784,C,0,0,40007.26,34,2025
MEDELLIN,BALDWIN,BAE08091125,125 PA2783,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE04641125,125 PA2782,C,0,0,26333.88,34,2025
MEDELLIN,BALDWIN,BAB08101125,125 PA2777,C,0,0,89290.0,34,2025
MEDELLIN,BALDWIN,BAE02693125,125 PA2776,C,0,0,30911.46,34,2025
MEDELLIN,BALDWIN,BAE08094125,125 PA2774,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE02325125,125 PA2771,C,0,0,261359.75,34,2025
MEDELLIN,BALDWIN,BAE04517125,125 PA2730,C,0,0,12089.53,34,2025
MEDELLIN,BALDWIN,BAE02553125,125 PA2729,C,0,0,187160.0,34,2025
MEDELLIN,BALDWIN,BAX00122125,125 PA2724,C,0,1,411976.08,34,2025
MEDELLIN,BALDWIN,BAX00050125,125 PA2722,C,0,0,427346.0,34,2025
MEDELLIN,BALDWIN,BAE02541125,125 PA2718,C,0,0,35358.39,34,2025
MEDELLIN,BALDWIN,BAE04108125,125 PA2717,C,0,0,6809.76,34,2025
MEDELLIN,BALDWIN,BAE02502125,125 PA2715,C,0,0,67623.23,34,2025
MEDELLIN,BALDWIN,BAE02499125,125 PA2712,C,0,1,25115.6,34,2025
MEDELLIN,BALDWIN,BAE02332125,125 PA2704,C,0,0,81890.0,34,2025
MEDELLIN,BALDWIN,DAE04485125,125 PA2689,C,0,0,13612.85,34,2025
MEDELLIN,BALDWIN,BAR02855125,125 PA2688,C,0,0,55322.6,34,2025
MEDELLIN,BALDWIN,BAE02513125,125 PA2680,C,0,0,209212.67,34,2025
MEDELLIN,BALDWIN,BAE02753125,125 PA2677,C,0,0,93000.0,34,2025
MEDELLIN,BALDWIN,BAE04309125,125 PA2670,C,0,0,31218.73,34,2025
MEDELLIN,BALDWIN,BAE04205125,125 PA2668,C,0,0,35613.16,34,2025
MEDELLIN,BALDWIN,BAE02205125,125 PA2667,C,0,0,60212.59,34,2025
MEDELLIN,BALDWIN,BAE04240125,125 PA2665,C,0,0,47176.0,34,2025
MEDELLIN,BALDWIN,BAE02240125,125 PA2664,C,0,0,92373.0,34,2025
MEDELLIN,BALDWIN,BAE02952125,125 PA2660,C,0,0,24652.81,34,2025
MEDELLIN,BALDWIN,BAE02518125,125 PA2653,C,0,0,76283.55,34,2025
MEDELLIN,BALDWIN,BAX00038125,125 PA2650,C,0,1,305118.69,34,2025
MEDELLIN,BALDWIN,BAE02545125,125 PA2632,C,0,0,299231.0,34,2025
MEDELLIN,BALDWIN,BAE04315125,125 PA2621,C,0,0,37052.53,34,2025
MEDELLIN,BALDWIN,BAC00105125,125 PA2617,C,0,0,15043.47,34,2025
MEDELLIN,BALDWIN,BAE02305125,125 PA2609,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE02972125,125 PA2598,C,0,0,74188.0,34,2025
MEDELLIN,BALDWIN,BAE06500125,125 PA2593,C,0,0,66665.86,34,2025
MEDELLIN,BALDWIN,BAE02041125,125 PA2592,C,0,0,51245.0,34,2025
MEDELLIN,BALDWIN,BAE02505125,125 PA2587,C,0,0,41587.03,34,2025
MEDELLIN,BALDWIN,BAE04416125,125 PA2583,C,0,0,42091.23,34,2025
MEDELLIN,BALDWIN,BAE02416125,125 PA2582,C,0,0,111454.0,34,2025
MEDELLIN,BALDWIN,BAE04117125,125 PA2579,C,0,0,42839.93,34,2025
MEDELLIN,BALDWIN,BAE04304125,125 PA2578,C,0,0,26585.17,34,2025
MEDELLIN,BALDWIN,BAE02304125,125 PA2577,C,0,0,40388.04,34,2025
MEDELLIN,BALDWIN,BAE02317125,125 PA2575,C,0,0,28638.85,34,2025
MEDELLIN,BALDWIN,BAE02286125,125 PA2573,C,0,0,49319.77,34,2025
MEDELLIN,BALDWIN,BAE08077125,125 PA2571,C,0,0,78484.94,34,2025
MEDELLIN,BALDWIN,BAE04071125,125 PA2570,C,0,0,19222.14,34,2025
MEDELLIN,BALDWIN,BAE02471125,125 PA2559,C,0,1,98129.8,34,2025
MEDELLIN,BALDWIN,BAE06237125,125 PA2554,C,0,1,178804.47,34,2025
MEDELLIN,BALDWIN,BAE04293125,125 PA2539,C,0,0,29450.41,34,2025
MEDELLIN,BALDWIN,BAC00084125,125 PA2534,C,0,0,19045.89,34,2025
MEDELLIN,BALDWIN,BAE04270125,125 PA2526,C,0,0,14330.28,34,2025
MEDELLIN,BALDWIN,BAE02270125,125 PA2525,C,0,0,48890.59,34,2025
MEDELLIN,BALDWIN,BAE04265125,125 PA2522,C,0,0,11287.95,34,2025
MEDELLIN,BALDWIN,BAE02265125,125 PA2521,C,0,0,33933.02,34,2025
MEDELLIN,BALDWIN,BAE02227125,125 PA2518,C,0,0,66253.17,34,2025
MEDELLIN,BALDWIN,BAE02879125,125 PA2516,C,0,0,133900.0,34,2025
MEDELLIN,BALDWIN,BAE02264125,125 PA2504,C,0,0,43750.5,34,2025
MEDELLIN,BALDWIN,BAE02239125,125 PA2503,C,0,0,97216.0,34,2025
MEDELLIN,BALDWIN,BAE02552125,125 PA2500,C,1,0,23763.56,34,2025
MEDELLIN,BALDWIN,BAC08100125,125 PA2498,C,0,0,16265.33,34,2025
MEDELLIN,BALDWIN,BAR02323125,125 PA2493,C,0,0,55172.15,34,2025
MEDELLIN,BALDWIN,BAE09089125,125 PA2491,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE08089125,125 PA2490,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE04066125,125 PA2489,C,0,0,14235.86,34,2025
MEDELLIN,BALDWIN,BAE04241125,125 PA2487,C,0,0,16642.12,34,2025
MEDELLIN,BALDWIN,BAE02140125,125 PA2482,C,0,0,46551.58,34,2025
MEDELLIN,BALDWIN,BAE02242125,125 PA2478,C,0,0,139100.0,34,2025
MEDELLIN,BALDWIN,BAE02190125,125 PA2474,C,0,0,39341.82,34,2025
MEDELLIN,BALDWIN,BAE06350125,125 PA2450,C,0,0,149158.32,34,2025
MEDELLIN,BALDWIN,BAE02136125,125 PA2439,C,0,0,38095.7,34,2025
MEDELLIN,BALDWIN,BAE02098125,125 PA2429,C,0,0,20062.33,34,2025
MEDELLIN,BALDWIN,BAE02202125,125 PA2422,C,0,0,49068.36,34,2025
MEDELLIN,BALDWIN,BAE02366125,125 PA2421,C,0,0,34413.22,34,2025
MEDELLIN,BALDWIN,BAE04113125,125 PA2419,C,0,0,9349.57,34,2025
MEDELLIN,BALDWIN,BAR03113125,125 PA2418FN,C,0,0,28436.49,34,2025
MEDELLIN,BALDWIN,BAR02189125,125 PA2405,C,0,0,17662.99,34,2025
MEDELLIN,BALDWIN,BAE04141125,125 PA2402,C,0,0,24889.22,34,2025
MEDELLIN,BALDWIN,BAE02587125,125 PA2393,C,0,0,71833.77,34,2025
MEDELLIN,BALDWIN,BAE04135125,125 PA2385,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE02556125,125 PA2382,C,0,0,100859.21,34,2025
MEDELLIN,BALDWIN,BAE04520125,125 PA2368,C,0,0,27000.0,34,2025
MEDELLIN,BALDWIN,BAE03241125,125 PA2360FN,C,0,0,28049.31,34,2025
MEDELLIN,BALDWIN,BAE04124125,125 PA2359,C,0,0,42600.0,34,2025
MEDELLIN,BALDWIN,BAR02124125,125 PA2358,C,0,0,66591.0,34,2025
MEDELLIN,BALDWIN,BAE06487125,125 PA2353,C,0,0,32051.42,34,2025
MEDELLIN,BALDWIN,BAE06342125,125 PA2350,C,1,0,220753.94,34,2025
MEDELLIN,BALDWIN,BAE02427125,125 PA2333,C,0,1,55601.72,34,2025
MEDELLIN,BALDWIN,BAE02117125,125 PA2330,C,0,0,50232.38,34,2025
MEDELLIN,BALDWIN,BAR02358125,125 PA2326,C,0,0,90398.07,34,2025
MEDELLIN,BALDWIN,BAE02122125,125 PA2317,C,0,0,76344.49,34,2025
MEDELLIN,BALDWIN,BAE02123125,125 PA2312,C,0,0,61648.49,34,2025
MEDELLIN,BALDWIN,BAE04050125,125 PA2310,C,0,0,25052.0,34,2025
MEDELLIN,BALDWIN,BAE06378125,125 PA2181,C,0,0,12747.42,34,2025
MEDELLIN,BALDWIN,BAE06581125,125 PA2160,C,0,0,7945.84,34,2025
MEDELLIN,BALDWIN,BAE06615125,125 PA2149,C,0,0,12626.58,34,2025
MEDELLIN,BALDWIN,BAE00326125,125 PA2071,C,0,0,9229.25,34,2025
MEDELLIN,BALDWIN,BAE01087125,125 PA2063,C,0,0,26563.87,34,2025
MEDELLIN,BALDWIN,BAE04444125,125 PA1981,C,0,0,25413.17,34,2025
MEDELLIN,BALDWIN,BAE03077125,125 PA1980FN,C,0,0,37289.58,34,2025
MEDELLIN,BALDWIN,BAE06878125,125 PA1960,C,0,0,33520.0,34,2025
MEDELLIN,BALDWIN,BAE04114125,125 PA1912,C,0,0,18419.15,34,2025
MEDELLIN,BALDWIN,BAE04109125,125 PA1911,C,0,0,21161.15,34,2025
MEDELLIN,BALDWIN,BAE03114125,125 PA1902FN,C,0,0,28798.75,34,2025
MEDELLIN,BALDWIN,BAR02111125,125 PA1894,C,0,0,68400.0,34,2025
MEDELLIN,BALDWIN,BAE04106125,125 PA1893,C,0,0,22768.38,34,2025
MEDELLIN,BALDWIN,BAE02110125,125 PA1886,C,0,0,36054.01,34,2025
MEDELLIN,BALDWIN,BAE02106125,125 PA1885,C,0,0,30572.08,34,2025
MEDELLIN,BALDWIN,BAE02109125,125 PA1884,C,0,0,29548.97,34,2025
MEDELLIN,BALDWIN,BAE04103125,125 PA1880,C,0,0,16575.68,34,2025
MEDELLIN,BALDWIN,DAE02103125,125 PA1846,C,0,0,39503.87,34,2025
MEDELLIN,BALDWIN,BAE05447125,125 PA1832,C,0,0,22495.0,34,2025
MEDELLIN,BALDWIN,BAE02082125,125 PA1816,C,0,0,26337.91,34,2025
MEDELLIN,BALDWIN,BAE06268125,125 PA1784,C,0,0,287961.67,34,2025
MEDELLIN,BALDWIN,BAE06319125,125 PA1783,C,0,0,66979.7,34,2025
MEDELLIN,BALDWIN,BAE06168125,125 PA1782,C,0,0,200244.52,34,2025
MEDELLIN,BALDWIN,BAE06283125,125 PA1781,C,0,0,164837.5,34,2025
MEDELLIN,BALDWIN,BAE06004125,125 PA1780,C,0,0,21563.23,34,2025
MEDELLIN,BALDWIN,BAE06327125,125 PA1779,C,0,0,130598.0,34,2025
MEDELLIN,BALDWIN,BAE06250125,125 PA1778,C,0,0,20849.88,34,2025
MEDELLIN,BALDWIN,BAE06281125,125 PA1777,C,0,0,56607.0,34,2025
MEDELLIN,BALDWIN,BAE05171125,125 PA1718,C,0,0,4997.49,34,2025
MEDELLIN,BALDWIN,BAE05012125,125 PA1712,C,0,0,14518.68,34,2025
MEDELLIN,BALDWIN,BAE02432125,125 PA1706,C,0,0,52082.99,34,2025
MEDELLIN,BALDWIN,BAE05091125,125 PA1704,C,0,0,5647.23,34,2025
MEDELLIN,BALDWIN,BAE05465125,125 PA1697,C,0,0,3265.04,34,2025
MEDELLIN,BALDWIN,BAE03069125,125 PA1690FN,C,0,0,14050.24,34,2025
MEDELLIN,BALDWIN,BAR03071125,125 PA1681FN,C,0,0,15082.39,34,2025
MEDELLIN,BALDWIN,BAR03066125,125 PA1667FN,C,0,0,14667.82,34,2025
MEDELLIN,BALDWIN,BAE04047125,125 PA1647,C,0,0,27845.61,34,2025
MEDELLIN,BALDWIN,BAR03068125,125 PA1646FN,C,0,0,27668.11,34,2025
MEDELLIN,BALDWIN,BAR03067125,125 PA1636FN,C,0,0,13042.19,34,2025
MEDELLIN,BALDWIN,BAR02049125,125 PA1634,C,0,0,29834.97,34,2025
MEDELLIN,BALDWIN,BAE02083125,125 PA1631S,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAR02047125,125 PA1615,C,0,1,29101.12,34,2025
MEDELLIN,BALDWIN,BLE00034125,125 P999HD,C,0,1,11840.19,34,2025
MEDELLIN,BALDWIN,BLE00048125,125 P80,C,0,0,6920.98,34,2025
MEDELLIN,BALDWIN,BLE10578125,125 P7493,C,0,0,12389.88,34,2025
MEDELLIN,BALDWIN,BLE00893125,125 P7492,C,0,0,4995.24,34,2025
MEDELLIN,BALDWIN,BLE00824125,125 P7489,C,0,0,12303.73,34,2025
MEDELLIN,BALDWIN,BLE00715125,125 P7454,C,0,0,11159.09,34,2025
MEDELLIN,BALDWIN,BLE00767125,125 P7442,C,0,0,8830.29,34,2025
MEDELLIN,BALDWIN,BLE00878125,125 P7438,C,0,0,13387.62,34,2025
MEDELLIN,BALDWIN,BLE00855125,125 P7427,C,0,0,6191.62,34,2025
MEDELLIN,BALDWIN,BLE00756125,125 P7426,C,0,0,5662.8,34,2025
MEDELLIN,BALDWIN,BLE00725125,125 P7418,C,0,0,11048.45,34,2025
MEDELLIN,BALDWIN,BLE00724125,125 P7417,C,0,0,10824.0,34,2025
MEDELLIN,BALDWIN,BLE00810125,125 P7415,C,0,0,23054.54,34,2025
MEDELLIN,BALDWIN,BLE00804125,125 P7413,C,0,0,5323.61,34,2025
MEDELLIN,BALDWIN,BLE00809125,125 P7411,C,0,0,3560.2,34,2025
MEDELLIN,BALDWIN,BLE00836125,125 P7408,C,0,0,7399.22,34,2025
MEDELLIN,BALDWIN,BLE00787125,125 P7406,C,0,0,6486.75,34,2025
MEDELLIN,BALDWIN,BLE00802125,125 P7399,C,0,1,20373.25,34,2025
MEDELLIN,BALDWIN,BLE00786125,125 P7398,C,0,0,9016.2,34,2025
MEDELLIN,BALDWIN,BLE00816125,125 P7364,C,0,0,5769.15,34,2025
MEDELLIN,BALDWIN,BHE10822125,125 P7336KIT,C,1,0,138782.0,34,2025
MEDELLIN,BALDWIN,BLE00736125,125 P7308,C,0,0,4693.44,34,2025
MEDELLIN,BALDWIN,BLE00828125,125 P7264,C,0,0,37212.82,34,2025
MEDELLIN,BALDWIN,BLE00808125,125 P7235,C,0,0,40931.73,34,2025
MEDELLIN,BALDWIN,BLE00441125,125 P721,C,0,0,10986.66,34,2025
MEDELLIN,BALDWIN,BLE00594125,125 P7196,C,0,1,42598.0,34,2025
MEDELLIN,BALDWIN,BLE00664125,125 P7192,C,3,0,49158.82,34,2025
MEDELLIN,BALDWIN,BLE00895125,125 P7190,C,0,1,35645.27,34,2025
MEDELLIN,BALDWIN,BLE00838125,125 P7185,C,0,1,1.0,34,2025
MEDELLIN,BALDWIN,BLE00590125,125 P7138,C,0,0,13518.9,34,2025
MEDELLIN,BALDWIN,BLE00617125,125 P7137,C,0,1,16311.79,34,2025
MEDELLIN,BALDWIN,BLE00176125,125 P7114,C,0,0,6438.76,34,2025
MEDELLIN,BALDWIN,BLE00228125,125 P7092,C,0,0,57679.68,34,2025
MEDELLIN,BALDWIN,BLE00272125,125 P7059,C,0,0,49028.33,34,2025
MEDELLIN,BALDWIN,BLE00626125,125 P7053,C,0,1,30280.84,34,2025
MEDELLIN,BALDWIN,BLE00294125,125 P7017,C,0,0,25150.5,34,2025
MEDELLIN,BALDWIN,BLE00343125,125 P7015,C,0,0,36418.8,34,2025
MEDELLIN,BALDWIN,BLE00327125,125 P7003,C,0,1,71550.21,34,2025
MEDELLIN,BALDWIN,BHE00830125,125 P555,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BLE00774125,125 P537,C,0,0,27821.3,34,2025
MEDELLIN,BALDWIN,BHE00243125,125 P529,C,0,0,83111.0,34,2025
MEDELLIN,BALDWIN,BLE00017125,125 P52,C,0,0,26847.0,34,2025
MEDELLIN,BALDWIN,BHE00319125,125 P454,C,0,0,12115.79,34,2025
MEDELLIN,BALDWIN,BHE00118125,125 P41525A,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BLE00135125,125 P294,C,0,1,67759.71,34,2025
MEDELLIN,BALDWIN,BLE00026125,125 P242,C,0,0,52704.5,34,2025
MEDELLIN,BALDWIN,BHE00098125,125 P204HD10,C,0,1,32938.93,34,2025
MEDELLIN,BALDWIN,BLE00044125,125 P198,C,0,0,6797.13,34,2025
MEDELLIN,BALDWIN,BHE00036125,125 P194,C,0,0,47492.0,34,2025
MEDELLIN,BALDWIN,BHE00202125,125 P187,C,0,0,1908.6,34,2025
MEDELLIN,BALDWIN,BLE00287125,125 P1510,C,0,0,21156.17,34,2025
MEDELLIN,BALDWIN,BLE00771125,125 P1445,C,0,0,2663.48,34,2025
MEDELLIN,BALDWIN,BLE00578125,125 P1443,C,0,0,18908.76,34,2025
MEDELLIN,BALDWIN,BLE00505125,125 P1419,C,0,0,21377.62,34,2025
MEDELLIN,BALDWIN,BHE00317125,125 P106HD,C,0,1,28650.3,34,2025
MEDELLIN,BALDWIN,BHX00138125,125 OB8745,C,0,0,20639.75,34,2025
MEDELLIN,BALDWIN,BHX00313125,125 OB8724,C,0,0,28622.22,34,2025
MEDELLIN,BALDWIN,BHX00140125,125 OB8720,C,0,0,19179.0,34,2025
MEDELLIN,BALDWIN,BLX00198125,125 OB1369,C,0,0,23994.89,34,2025
MEDELLIN,BALDWIN,BHX00301125,125 OB1319,C,0,0,79806.67,34,2025
MEDELLIN,BALDWIN,BHX00300125,125 OB1318,C,3,0,87617.09,34,2025
MEDELLIN,BALDWIN,BLX00433125,125 OB1313,C,0,0,174944.9,34,2025
MEDELLIN,BALDWIN,BLS00135125,125 OB1308,C,0,1,108481.45,34,2025
MEDELLIN,BALDWIN,BLX00211125,125 OB1303,C,0,0,166163.14,34,2025
MEDELLIN,BALDWIN,BLX00323125,125 OAS99035,C,0,0,90222.56,34,2025
MEDELLIN,BALDWIN,BLX00325125,125 OAS99034,C,0,0,319428.0,34,2025
MEDELLIN,BALDWIN,BSS00487125,125 OAS99048,C,0,1,169002.54,34,2025
MEDELLIN,BALDWIN,BSS00648125,125 OAS99029,C,0,0,221188.16,34,2025
MEDELLIN,BALDWIN,BSS00456125,125 OAS99028,C,0,1,232829.66,34,2025
MEDELLIN,BALDWIN,BLX00324125,125 OAS99021,C,0,0,92402.34,34,2025
MEDELLIN,BALDWIN,BAX00021125,125 OAS99018,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BLX00322125,125 OAS99011,C,0,0,71399.32,34,2025
MEDELLIN,BALDWIN,BSX00243125,125 OAS99008,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAR12270125,125 LL2525,C,0,0,55821.74,34,2025
MEDELLIN,BALDWIN,BAE13241125,125 LL2360FN,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAE12106125,125 LL1885,C,0,0,36402.93,34,2025
MEDELLIN,BALDWIN,BAE12047125,125 LL1615,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,DLE00812125,125 P1433,C,0,0,7522.71,34,2025
MEDELLIN,BALDWIN,BAX02772125,125 HSG3080,C,0,0,60162.5,34,2025
MEDELLIN,BALDWIN,BAX12772125,125 HSG3079,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BAX02738125,125 HSG3077,C,0,0,55475.0,34,2025
MEDELLIN,BALDWIN,BAX03114125,125 HSG3048,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BHE00882125,125 H9112,C,0,1,139196.57,34,2025
MEDELLIN,BALDWIN,BHE00282125,125 H9083,C,0,0,292610.0,34,2025
MEDELLIN,BALDWIN,BHE00877125,125 H9082,C,0,0,202184.33,34,2025
MEDELLIN,BALDWIN,BHE00887125,125 H9081,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BHE00698125,125 H9079,C,0,0,210008.75,34,2025
MEDELLIN,BALDWIN,BHE00699125,125 H9078,C,0,0,196989.5,34,2025
MEDELLIN,BALDWIN,BHE00700125,125 H9075,C,0,1,159289.04,34,2025
MEDELLIN,BALDWIN,BHE00280125,125 H9074,C,2,0,169306.63,34,2025
MEDELLIN,BALDWIN,BHE00692125,125 H9072,C,0,0,73772.86,34,2025
MEDELLIN,BALDWIN,BHE00277125,125 H9071,C,0,0,40631.93,34,2025
MEDELLIN,BALDWIN,BHE00773125,125 H9047,C,0,1,50164.71,34,2025
MEDELLIN,BALDWIN,BHE00251125,125 H9043,C,0,0,60169.59,34,2025
MEDELLIN,BALDWIN,BHE00857125,125 H9039,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BHE00881125,125 H9020,C,0,0,125860.79,34,2025
MEDELLIN,BALDWIN,BHE00611125,125 H9001,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BLX00234125,125 FD7926,C,0,0,81304.0,34,2025
MEDELLIN,BALDWIN,BCX00301125,125 FB1309,C,0,0,43463.89,34,2025
MEDELLIN,BALDWIN,BCX00134125,125 FB1307,C,2,0,59961.38,34,2025
MEDELLIN,BALDWIN,BCX00218125,125 FB1302,C,0,0,17287.91,34,2025
MEDELLIN,BALDWIN,BCX00149125,125 FB1301,C,0,0,136120.79,34,2025
MEDELLIN,BALDWIN,BCE00125125,125 F950F,C,4,0,29973.64,34,2025
MEDELLIN,BALDWIN,BCF00027125,125 F916C,C,0,0,6872.26,34,2025
MEDELLIN,BALDWIN,BCF00016125,125 F844A,C,0,0,43936.0,34,2025
MEDELLIN,BALDWIN,BCE00124125,125 F834F,C,0,0,13309.86,34,2025
MEDELLIN,BALDWIN,BRK10222125,125 CTK50294,C,0,0,8173.49,34,2025
MEDELLIN,BALDWIN,BRK00222125,125 CTK5029,C,0,0,1.0,34,2025
MEDELLIN,BALDWIN,BRQ00242125,125 CSC5012,C,0,0,22346.36,34,2025
MEDELLIN,BALDWIN,BRQ00241125,125 CS5058,C,0,0,14643.6,34,2025
MEDELLIN,BALDWIN,BRQ00240125,125 CS5057,C,0,0,141571.79,34,2025
MEDELLIN,BALDWIN,BRQ00238125,125 CS5010,C,0,0,88000.4,34,2025
MEDELLIN,BALDWIN,BRQ00231125,125 CS5009,C,0,0,11376.51,34,2025
MEDELLIN,BALDWIN,BRQ00232125,125 CS5008,C,0,0,3111.79,34,2025
MEDELLIN,BALDWIN,BCX00133125,125 CFB5000,C,0,0,79616.66,34,2025
MEDELLIN,BALDWIN,BAP08024125,125 CA5421,C,0,0,45554.74,34,2025
